"Rysa Czoka","Rejon Słonecznej","Słoneczna Turnia",18,VI.1+,pionowa,asekuracja własna
"Rysa Damdama","Turnia Motocyklistów","Turnia Motocyklistów",14,VI.2,pionowa,asekuracja własna
"Rysa diagonalna","Ostra Turniczka i Turnia Łazików","Turnia Łazików",30,VI.2+,pionowa,ubezpieczona
"Rysa Diakona","Góra Birów","Wielki Mur",10,VI,pionowa,asekuracja własna
"Rysą do Dziędzielewicza","Wężowe Skały","Wężowe poniżej Przełazu",18,V+,pionowa,asekuracja własna
"Rysa do Mandalay","Igły Olkuskie","Igły Olkuskie",20,VI,pionowa,asekuracja własna
"Rysą do Nieńcie","Ostrężnik","Ostrężnik",14,VI.2,pionowa,ubezpieczona
"Rysa Dobrowolskiego","Pieninki","Pieninki",15,IV+,pionowa,asekuracja własna
"Rysa Donka","Góra Biakło","Biakło",10,VI+,pionowa,asekuracja własna
"Rysa Dziędziela","Rejon Turni Lechfora","Turnia Kursantów",20,VI,pionowa,asekuracja własna
"Rysa Dziekana","Wielka Wronia Baszta","Wielka Wronia Baszta",18,IV,pionowa,asekuracja własna
"Rysa Długosza","Grupa Zjazdowej Turni","Turnia Długosza",20,V,pionowa,ubezpieczona
"Rysa Farmaceutów","Apteka","Apteka - Połać Adeptów (ściana południowa)",17,VI.2,pionowa,ubezpieczona
"Rysa Felina","Straszykowe Skały","Fircyk i Felin",12,IV,pionowa,asekuracja własna
"Rysą filarka w przełazie","Wężowe Skały","Wężowe poniżej Przełazu",22,IV+,pionowa,asekuracja własna
"Rysa Freney'a","Zakrzówek","Freney",20,VI.2+,pionowa,ubezpieczona
"Rysa Garbu","Góra Biakło","Garb",9,III+,połoga,asekuracja własna
"Rysa Gałki","Dolina Garliczki","Kapitan Garliczka",8,VI.1+,pionowa,ubezpieczona
"Rysa Górki","Fiala","Duży Okap",18,V-,pionowa,asekuracja własna
"Rysa Güllicha","Dolina Wrzosy","Wolfgang",18,III,pionowa,asekuracja własna
"Rysa główna","Zakrzówek","Problemówka",11,V+,pionowa,ubezpieczona
"Rysa główna","Dwoista Turnia","Dwoista Turnia",14,VI.1,pionowa,asekuracja własna
"Rysa Hajnego","Polnik","Polnik",20,VI-,pionowa,asekuracja własna
"Rysa Hektora","Słoneczne Skały","Połać Skwira",10,IV+,pionowa,ubezpieczona
"Rysa Horaka","Grupa Obelisku","Obelisk",12,VI+,pionowa,ubezpieczona
"Rysa II","Góry Towarne Małe","Przekładaniec",10,V,pionowa,ubezpieczona
"Rysa II","Sroga Skała","Sroga Skała",15,VI.2,pionowa,asekuracja własna
"Rysa III","Sroga Skała","Sroga Skała",10,VI+,pionowa,asekuracja własna
"Rysa Jaś","Zamkowa Strażnica","Zamkowa Strażnica",14,VI+,pionowa,asekuracja własna
"Rysa Kadry","Skały Kadry","Kadra 4",13,V,pionowa,asekuracja własna
"Rysa Kalego","Skała Nad Wsią","Skała Nad Wsią",10,VI.1,pionowa,asekuracja własna
"Rysa Kiełkowskiego","Rejon Studniska","Studnisko",15,VI,pionowa,asekuracja własna
"Rysa Kirkina","Rejon Zegarowej","Baszta",9,V+,pionowa,ubezpieczona
"Rysa Klamera","Zegarowe Skały","Zegarowa",28,VI.2+,pionowa,asekuracja własna
"Rysa Koguta","Grupa Zjazdowej Turni","Szara Płyta",16,V+,pionowa,ubezpieczona
"Rysa Kolibrów","Przy Zamku","Skrajny Filarek",12,IV,pionowa,asekuracja własna
"Rysa Kozickiego","Grupa nad Źródełkiem","Szeroki Mur",11,VI.1+,mieszana,asekuracja własna
"Rysa Kozickiego na Brandysowej","Wąwóz Przecówki","Brandysowa",16,VI.1+,pionowa,ubezpieczona
"Rysa Kruchej","Grupa Płetwy","Krucha Turnia",12,VI+,pionowa,asekuracja własna
"Rysa Kukuczki","Rejon Turni Lechfora","Brzuchata Turnia",25,VI,mieszana,asekuracja własna
"Rysa Kukuczki","Góra Birów","Filar Birowa",30,VI.2,mieszana,ubezpieczona
"Rysa Kursowa","Rejon Bońka","Kaskady",18,V+,pionowa,ubezpieczona
"Rysa Kurtyki","Zakrzówek","Baba Jaga",30,VI+,mieszana,ubezpieczona
"Rysa Kurtyki","Mur Pokutników","Mur Pokutników",30,VI.1+,pionowa,asekuracja własna
"Rysa Kurtyki","Góra Zamkowa","Adept",14,VI.3,pionowa,ubezpieczona
"Rysa Kurtyki","Góra Zamkowa","Wielka Cima",25,VI+,pionowa,asekuracja własna
"Rysa Kurtyki","Czarcie Wrota","Czarcie Wrota - główny wierzchołek",18,VI.2,mieszana,ubezpieczona
"Rysa Kurtyki plus Prawa Baba Jaga","Zakrzówek","Baba Jaga",30,VI,pionowa,ubezpieczona
"Rysa Lecha","Góra Zamkowa","Wrótka i Bigos",10,V+,pionowa,asekuracja własna
"Rysa Lewa","Rejon Dziewicy","Dziewica",15,IV,połoga,asekuracja własna
"Rysa Lewa","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",13,VI.4,mieszana,ubezpieczona
"Rysa Lisa Syfilisa","Krzemionki","Mur Estetów",15,VI.1+,pionowa,ubezpieczona
"Rysa Marcinkiewicza","Grupa Zjazdowej Turni","Turnia Marcinkiewicza",14,V,pionowa,ubezpieczona
"Rysa Marcisza","Gołębnik","Gołębnik",28,VI.2+,pionowa,ubezpieczona
"Rysa meteopatów","Gęsiarnia","Gęsiarnia",18,VI.1,pionowa,asekuracja własna
"Rysa MGG","Góra Biakło","Sfinks",18,V+,pionowa,ubezpieczona
"Rysa między blokami","Góra Biakło","Blin",10,V,pionowa,asekuracja własna
"Rysa między pośladkami","Skała Nad Wsią","Skała Nad Wsią",10,VI,pionowa,asekuracja własna
"Rysa Misztala","Rejon Zegarowej","Turnia Szefa",10,VI.1+,pionowa,asekuracja własna
"Rysa Momatiuka","Rejon Turni Lechfora","Brzuchata Turnia",23,VI,pionowa,asekuracja własna
"Rysa Motocyklistów","Turnia Motocyklistów","Turnia Motocyklistów",13,VI,pionowa,asekuracja własna
"Rysa Myszkowskiego","Zamarła Turnia","Zamarła Turnia",18,VI.1+,pionowa,ubezpieczona
"Rysa na honorze","Tyniec","Skurwysyn",12,VI,pionowa,ubezpieczona
"Rysa na Kapeluszu","Góra Zamkowa","Kapelusz",14,V+,pionowa,asekuracja własna
"Rysa na Pielgrzyma","Góra Birów","Turnia Nad Obozem",15,V,pionowa,asekuracja własna
"Rysa na prawo od filara","Poprzeczna Turnia i Zaroślak","Poprzeczna Turnia",18,V+,pionowa,asekuracja własna
"Rysa na Szczeblu","Szczebel","Szczebel",20,VI+,mieszana,ubezpieczona
"Rysa na trzech nóżkach","Dziurawiec","Dziurawiec",10,VI+,pionowa,asekuracja własna
"Rysa na trzech nóżkach wprost","Dziurawiec","Dziurawiec",10,VI.2,pionowa,asekuracja własna
"Rysa Nepomuka","Chochołowe Skały","Baraszki",12,V+,pionowa,asekuracja własna
"Rysa Nikodema","Góry Towarne Duże","La Grotta",18,VI.1+,mieszana,ubezpieczona
"Rysa Obeliska","Góra Zamkowa","Obeliski",15,V,pionowa,asekuracja własna
"Rysa obok garażu","Grupa Zjazdowej Turni","Filar obok Garażu",16,VI.1+,mieszana,ubezpieczona
"Rysa Odwłoka","Ciosowa Turnia","Ciosowa Turnia",15,VI+,pionowa,asekuracja własna
"Rysa Odwłoka","Rogata Turniczka","Rogata Turniczka",14,VI+,pionowa,asekuracja własna
"Rysa Opozdy","Rejon Słonecznej","Słoneczna Turnia",9,VI.3,pionowa,asekuracja własna
"Rysa palantów","Słoneczne Skały","Wschodni Mur",16,VI,pionowa,asekuracja własna
"Rysa pieśni wadżry","Skała Nad Wsią","Skała Nad Wsią",16,VI.4,mieszana,ubezpieczona
"Rysa Pokutników","Sokolica","Sokolica",20,VI+,pionowa,ubezpieczona
"Rysa Pokutników","Cmentarzysko","Iglica",20,V+,pionowa,mieszana
"Rysa ponad ogrodem","Grupa Wysokiej","Ściana nad Ogrodem i Sarkofag",15,VI.1+,pionowa,asekuracja własna
"Rysa Popki","Rejon Słonecznych","Słoneczne Dolne",15,VI,pionowa,asekuracja własna
"Rysa Poprzecznej","Poprzeczna Turnia i Zaroślak","Poprzeczna Turnia",18,VI+,pionowa,asekuracja własna
"Rysa Porzyca","Rusocice","Mlecz",10,V,pionowa,ubezpieczona
"Rysa Prawa","Rejon Dziewicy","Dziewica",15,IV,połoga,asekuracja własna
"Rysa Prawa","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",9,VI.3,mieszana,ubezpieczona
"Rysa Prawdziwych Mężczyzn (i Jednej Dziewczyny)","Grupa Zaklętego Muru","Mur Skwirczyńskiego",13,VI,pionowa,ubezpieczona
"Rysa przez Garb","Góra Biakło","Garb",9,IV,połoga,asekuracja własna
"Rysa przez różę","Pieninki","Pieninki",20,V+,pionowa,asekuracja własna
"Rysa Przez Solidarność (Rysa Szlęka)","Rejon Ostatniej","Solidarność",15,VI.3,pionowa,ubezpieczona
"Rysa przy kancie","Wzgórze 502","Pokutnik",12,V+,pionowa,ubezpieczona
"Rysa Pustelnika","Skały Pustelnika","Skały Pustelnika",15,VI.1,pionowa,asekuracja własna
"Rysa Płetwy","Góra Lipówki","Płetwa",10,V,pionowa,asekuracja własna
"Rysa Płetwy","Grupa Płetwy","Płetwa",12,V+,pionowa,ubezpieczona
"Rysa Płonki","Jastrzębnik","Jastrzębnik",25,VI.1+,pionowa,asekuracja własna
"Rysa Płonki","Cmentarzysko","Lewe Cmentarzysko",30,VI.1+,pionowa,asekuracja własna
"Rysa Rysia","Ponad Gnój Turnia","Ponad Gnój Turnia",14,VI.3,pionowa,asekuracja własna
"Rysa ryzykantów","Jaskinia Jasna w Strzegowej","Jaskinia Jasna w Strzegowej",14,VI.1,pionowa,asekuracja własna
"Rysa Rzeszutki","Rejon Turni Lechfora","Turnia Kursantów",18,V+,pionowa,mieszana
"Rysa rzeźnicza","Forteca","Forteca",16,VI.1,pionowa,asekuracja własna
"Rysa Serwy","Rejon Bońka","Kaskady",18,VI.1+,pionowa,asekuracja własna
"Rysa Simonda","Rejon Turni Simonda","Turnie Simonda",10,VI.1+,pionowa,asekuracja własna
"Rysa Skwirczyńskich","Wzgórze 502","Duży Mur",16,V,pionowa,ubezpieczona
"Rysa Ślązaków","Rejon Turni Lechfora","Brzuchata Turnia",24,VI,pionowa,asekuracja własna
"Rysa Sokołowskiego","Grupa Bodzia","Bodzio",14,V+,pionowa,asekuracja własna
"Rysa środkiem","Ciosowa Turnia","Ciosowa Turnia",14,IV,pionowa,asekuracja własna
"Rysa Straszaka","Straszykowe Skały","Weselna",19,V+,pionowa,asekuracja własna
"Rysa szerszenia","Grupa Wysokiej","Grań za Wysoką",12,VI+,pionowa,asekuracja własna
"Rysa Szpila","Ostra Turniczka i Turnia Łazików","Turnia Łazików",16,V,pionowa,ubezpieczona
"Rysa Trzech Andrzejów","Góra Kołoczek","Jarzębinka",22,VI+,mieszana,ubezpieczona
"Rysa turbo","Dolina Garliczki","Kapitan Garliczka",20,VI.1,pionowa,ubezpieczona
"Rysa Tygrysa","Rejon Turni Kukuczki","Turnia Kukuczki",16,V-,pionowa,asekuracja własna
"Rysa V","Zielona Góra","Zielona Góra",12,V,pionowa,asekuracja własna
"Rysa VI.1","Rejon Bońka","Pielgrzym",12,VI.1,pionowa,asekuracja własna
"Rysa VI.1+","Rejon Bońka","Pielgrzym",12,VI.1+,pionowa,asekuracja własna
"Rysa w Białym Kamieniu","Biały Kamień","Biały Kamień",14,V,pionowa,asekuracja własna
"Rysa w Blinie","Góra Biakło","Blin",10,IV,pionowa,asekuracja własna
"Rysa w Jałowcu (Rysa Piechockiego)","Góra Biakło","Z Jałowcem",10,VI+,pionowa,asekuracja własna
"Rysa w okapie","Gaj","Gaj",18,VI+,mieszana,ubezpieczona
"Rysa w Przełazie","Pomorzańskie Skałki","Przełaz i Rozłupane",9,VI.1,pionowa,asekuracja własna
"Rysa w studni z lewej strony","Rejon Studniska","Studnisko",12,III+,pionowa,mieszana
"Rysa w trawkach","Góra Biakło","Biakło",20,IV,pionowa,asekuracja własna
"Rysa w zacięciu","Gaj","Gaj",15,V,pionowa,asekuracja własna
"Rysa Wallischa","Filar Abazego","Filar Abazego",22,V-,pionowa,ubezpieczona
"Rysa Wujka","Zapad","Zapad",14,V+,pionowa,asekuracja własna
"Rysa z blokiem","Góra Birów","Szara Płyta",16,V+,pionowa,asekuracja własna
"Rysa z Krzakiem","Rejon Dziewicy","Szafa",15,III+,połoga,asekuracja własna
"Rysa z Olkusza","Grupa Zjazdowej Turni","Turnia z Krokiem",15,VI.1,pionowa,ubezpieczona
"Rysa z siedmioma hakami","Fiala","Direttissima",25,V+,pionowa,ubezpieczona
"Rysa z zawiasami","Januszkowa Góra","Januszkowa Baszta",20,IV,pionowa,asekuracja własna
"Rysa Zagajewskiego","Wielka Wronia Baszta","Wielka Wronia Baszta",22,VI+,pionowa,ubezpieczona
"Rysa Zakonnika","Góra Zamkowa","Zakonnik",12,VI,pionowa,asekuracja własna
"Rysa Zegarmistrzów","Grupa nad Źródełkiem","Szeroki Mur",18,VI.2+,mieszana,mieszana
"Rysa zza Pielgrzyma","Góra Birów","Turnia Nad Obozem",24,V,pionowa,asekuracja własna
"Rysia","Słoneczne Skały","Połać Skwira",8,V-,pionowa,ubezpieczona
"Rysiek","Skała w Januszowicach","Skała w Januszowicach",12,VI,pionowa,asekuracja własna
"Rysio snajper","Dwoista Turnia","Dwoista Turnia",15,VI+,pionowa,ubezpieczona
"Ryska","Zubowe Skały","Boczny Mur i Zielona Ściana",18,V,pionowa,asekuracja własna
"Ryska","Wzgórze 502","Polna Skałka i Palec",8,IV+,pionowa,asekuracja własna
"Ryska 1","Zegarowe Skały","Siekierezada",10,V,pionowa,asekuracja własna
"Ryska 2","Zegarowe Skały","Siekierezada",10,VI,pionowa,asekuracja własna
"Ryska Barana","Wężowe Skały","Wężowe poniżej Przełazu",16,VI.1+,pionowa,asekuracja własna
"Ryska Dzaidków","Rejon Bońka","Pielgrzym",11,IV,pionowa,asekuracja własna
"Ryska Grenadierów","Dolina Racławki","Racuch",15,V+,pionowa,asekuracja własna
"Ryska Myszkowskiego","Grupa Obelisku","Podcięta Turnia",18,V+,pionowa,asekuracja własna
"Ryska Simona","Rejon Turni Simonda","Turnie Simonda",8,VI+,pionowa,asekuracja własna
"Ryska Truisty","Wzgórze 502","Ogródek Altruisty",18,V,pionowa,asekuracja własna
"Ryska z krzakiem","Biśnik","Biśnik",16,VI,pionowa,mieszana
"Ryskami Czwórki","Żytnie Skały","Żytnie Skały",11,VI,pionowa,ubezpieczona
"Ryski","Zastudnie","Lisia Skała",16,IV+,mieszana,asekuracja własna
"Ryski Dziędzielewicza","Dupa Słonia","Turnia Lipczyńskiej",18,VI.2,pionowa,ubezpieczona
"Ryski erektusa","Filar Abazego","Filar Abazego",26,VI.2,pionowa,ubezpieczona
"Ryski karlińskie","Skała Nad Wsią","Skała Nad Wsią",16,VI+,pionowa,asekuracja własna
"Ryski Kaskaderów","Grupa Zjazdowej Turni","Turnia z Krokiem",18,VI.1+,pionowa,ubezpieczona
"Ryski Marynarza","Wielka Wronia Baszta","Wielka Wronia Baszta",22,VI-,pionowa,asekuracja własna
"Ryski Myszkowskiego","Filar Abazego","Filar Abazego",28,VI.2+,pionowa,ubezpieczona
"Ryski nad tablicą","Filar Abazego","Filar Abazego",28,VI+,pionowa,ubezpieczona
"Ryskowiec","Cmentarzysko","Prawe Cmentarzysko",15,V,pionowa,ubezpieczona
"Rysy na Ratusz","Góra Zamkowa","Ratusz",18,V+,pionowa,asekuracja własna
"Rzeczywistość Natury","Przy Zamku","Cyrk - Pusta Turnia i Ganek Ewy",15,VI,pionowa,ubezpieczona
"Rzeź Niewiniątek","Przy Zamku","Grzyb",12,VI.1,pionowa,asekuracja własna
"Rzeźnia numer pięć","Grupa Łabajowej","Łabajowa",18,VI.4+,mieszana,ubezpieczona
"Rzuty Osobiste","Jastrzębnik","Jastrzębnik",25,VI.5,pionowa,ubezpieczona
"Rzuty Z Falstartem","Jastrzębnik","Jastrzębnik",24,VI.3+,pionowa,ubezpieczona
"Rzymiański Oktawiusz","Lisia","Lisia Skała",12,V+,pionowa,ubezpieczona
"S-ka","Zastudnie","Lisia Skała",17,IV,mieszana,asekuracja własna
"Saba","Rejon Białego Psa","Biały Pies",12,VI.2,mieszana,ubezpieczona
"Sadysfakcja","Nielepice","Kubinka",10,VI.2+,pionowa,ubezpieczona
"Safanduła","Rejon Skały z Grotą","Za Skrzypcami",12,IV+,mieszana,ubezpieczona
"Sahara","Rejon Słonecznych","Słoneczne Dolne",15,V+,pionowa,ubezpieczona
"Salcefix","Park Jurajski","Salceson",10,VI+,pionowa,ubezpieczona
"Salceson","Rejon Ostatniej","Pęknięta Turnia",8,VI,pionowa,ubezpieczona
"Salman Rushdie","Grupa Mamutowej Skały","Jaskinia Mamutowa",32,VI.6/6+,mieszana,ubezpieczona
"Salut Kali","Grupa nad Źródełkiem","Szeroki Mur",15,VI.1+,pionowa,ubezpieczona
"Salut Podwójny","Witkowe Skały","Sokolik",15,VI,pionowa,ubezpieczona
"Salve Imperator Hades","Czarcie Wrota","Hades",14,VI.2,pionowa,ubezpieczona
"Salwa burtowa","Grupa Wielkiej Turni","Wielka Turnia",32,VI.4+,mieszana,ubezpieczona
"Sam gnój","Góra Zamkowa","Zakonnik",12,VI.4+,mieszana,ubezpieczona
"Sam San","Dolina Brzoskwinki","Wodna Skała",6,VI,pionowa,ubezpieczona
"Sama frajda","Zegarowe Skały","Szara Płyta",16,V,pionowa,asekuracja własna
"Sambolero","Skały Kadry","Kadra 3",14,VI.1+,pionowa,ubezpieczona
"Same łzy","Migdałkowa","Migdałkowa",14,VI+,pionowa,ubezpieczona
"Samopomoc","Wzgórze 502","Patelnia",14,IV,pionowa,ubezpieczona
"Samozachwyt","Słoneczne Skały","Ogrodzieniec",23,VI.2,pionowa,ubezpieczona
"Samsara","Rusocice","Mlecz",14,VI.3,pionowa,ubezpieczona
"Samuraj Jack","Zielona Góra","Zielona Góra",12,VI.4+,mieszana,ubezpieczona
"San do Cannes","Dolina Brzoskwinki","Wodna Skała",30,VI.3,mieszana,ubezpieczona
"San Quentin","Grochowiec Wielki","Nosorożec",15,VI.4,pionowa,ubezpieczona
"Sanatorium pod klepsydrą","Góra Birów","Filar Birowa",28,VI.4,mieszana,ubezpieczona
"Sanatorium pod klepsydrą","Wężowe Skały","Wężowe poniżej Przełazu",15,VI.1+,pionowa,ubezpieczona
"Sanki par","Wąwóz Półrzeczki","Kanapa",12,VI.2,pionowa,ubezpieczona
"Sanktuarium pękniętego jeża","Góra Zamkowa","Adept",18,VI+,pionowa,ubezpieczona
"Sarka farka","Dolina Wrzosy","PIS",20,VI.5,pionowa,ubezpieczona
"Sarnia Skala","Północny Bastion","Okręcik",10,VI+,mieszana,ubezpieczona
"Sarnie żniwa","Wąwóz Przecówki","Sarnia Skała i Ambona",14,VI.1,pionowa,ubezpieczona
"SaSanka","Wąwóz Półrzeczki","Dębowe Skałki",12,V,pionowa,ubezpieczona
"Sąsiedzi","Witkowe Skały","Witkowy Filar",12,VI.1,pionowa,ubezpieczona
"Sąsiedzi","Rejon Studniska","Mały Mur",9,VI,pionowa,ubezpieczona
"Sat Nam","Góry Towarne Małe","Przekładaniec",10,V,pionowa,ubezpieczona
"Satisfaction from Reaction","Dolina Wrzosy","Wolfgang",16,VI.3+,mieszana,ubezpieczona
"Satuka","Dolina Wrzosy","Ołtarz",26,VI.5,pionowa,ubezpieczona
"Satysfakcja","Góra Knieja","Góra Knieja",15,VI+,pionowa,ubezpieczona
"Satysfakcja gwarantowana","Pochyła Grań","Pochyła Grań",14,VI.1,pionowa,asekuracja własna
"Scherzo","Wąwóz Ostryszni","Kowadło i Fortepian",12,VI.1+,pionowa,ubezpieczona
"Schodki","Lotniki","Drugi Filarek",14,V,pionowa,ubezpieczona
"Schodki","Słoneczne Skały","Przełaz",14,IV+,pionowa,ubezpieczona
"Schodki wprost","Lotniki","Drugi Filarek",14,V+,pionowa,ubezpieczona
"Schody do nieba","Grupa Zjazdowej Turni","Szara Płyta",16,VI.4/4+,pionowa,ubezpieczona
"Schwalbe","Dolina Brzoskwinki","Dzika Turnia",20,VI.4+,mieszana,ubezpieczona
"Schwalbe","Dolina Brzoskwinki","Dzika Baszta",26,VI.4+,mieszana,ubezpieczona
"Schwarc-Pikuś","Tyniec","Skurwysyn",13,VI.3+,przewieszona,ubezpieczona
"Schwarzenegger","Tyniec","Skurwysyn",14,VI.5,przewieszona,ubezpieczona
"Schwarzenegger II, Ostateczna rozgrywka","Tyniec","Skurwysyn",16,VI.5+,pionowa,ubezpieczona
"Schwarzenegger Strasse","Rejon Bońka","Pielgrzym",12,VI.3+,mieszana,ubezpieczona
"Ściana od Stodoły","Rejon Trzech Sióstr","Trzy Siostry",7,V+,pionowa,ubezpieczona
"Ścianka","Rejon Dziewicy","Dziewica",15,VI.2,pionowa,ubezpieczona
"Ścianka (Droga Ciapy)","Rejon Dziewicy","Szafa",15,VI+,pionowa,ubezpieczona
"Ścianka Aptekarzy","Apteka","Apteka - Połać Adeptów (ściana południowa)",16,VI.1,pionowa,ubezpieczona
"Ścianka Badeja","Skały Przy Zamku","Z Odstrzeloną Basztą",7,VI.1,pionowa,asekuracja własna
"Ścianka Barana","Mur Pokutników","Mur Pokutników",20,VI+,pionowa,asekuracja własna
"Ścianka Bały","Wielka Wronia Baszta","Wielka Wronia Baszta",28,VI+,pionowa,ubezpieczona
"Ścianka Chrobaka","Pochyła Grań","Pochyła Grań",12,IV+,pionowa,asekuracja własna
"Ścianką Czwórki","Żytnie Skały","Żytnie Skały",11,V+,pionowa,asekuracja własna
"Ścianka Do Powtarzania","Przy Zamku","Cyrk - Pusta Turnia i Ganek Ewy",20,VI.2+,pionowa,ubezpieczona
"Ścianka Ekiperów","Rejon Leśnej","Leśna Turnia",20,IV,połoga,ubezpieczona
"Ścianka Koguta","Grupa Zjazdowej Turni","Turnia Długosza",9,IV+,pionowa,ubezpieczona
"Ścianka Krótkiej Grzędy","Rejon Turni Kukuczki","Krótka Grzęda",12,VI.1+,pionowa,ubezpieczona
"Ścianka Kwaśnego","Lotniki","Drugi Filarek",14,VI,pionowa,ubezpieczona
"Ścianka Od Rysy","Przy Zamku","Żółty Filar",15,VI+,pionowa,ubezpieczona
"Ścianka pod psem","Psiklatka","Psiklatka",10,VI,pionowa,ubezpieczona
"Ścianka Pokutników","Wzgórze 502","Mały Mur",10,IV,połoga,asekuracja własna
"Ścianka prawej Szerokiej","Grupa nad Źródełkiem","Szeroka Turnia",22,VI.1,pionowa,ubezpieczona
"Ścianka Starszaka","Fiala","Gołębnik",12,V+,pionowa,ubezpieczona
"Ścianka Starszaka","Grupa Łabajowej","Przedszkole",12,V+,pionowa,ubezpieczona
"Ścianka z rysą","Grupa Zjazdowej Turni","Turnia z Krokiem",25,VI.1,pionowa,ubezpieczona
"Ścianka Ła-Py","Grupa nad Źródełkiem","Bliźnięta",12,IV,pionowa,ubezpieczona
"Ściany Mają Uszy","Rejon Turni Kukuczki","Mniszek",12,VI,pionowa,ubezpieczona
"Ścieki Novigradu","Jaskółcza Skała","Jaskółcza Skała",10,VI.1,mieszana,ubezpieczona
"Ściemniająca Jolanta","Niegowonice","Kromłowiec",10,VI.1,pionowa,ubezpieczona
"Ściemniająca Katarzyna","Niegowonice","Kromłowiec",10,V,pionowa,ubezpieczona
"Ścieżka","Ostrężnik","Leśna Zjawa",15,VI.2,pionowa,ubezpieczona
"Ścieżka Myrmidona","Ostrężnik","Leśna Zjawa",15,VI.3+/4,mieszana,ubezpieczona
"Ścieżka w góry","Sułoszowa","Skała nad Potokiem",30,IV,pionowa,asekuracja własna
"Ścieżki chaosu","Zegarowe Skały","Zegarowa",30,VI.4,mieszana,ubezpieczona
"Ściśle fajnie","Tyniec","Winnica",14,VI.1+,pionowa,ubezpieczona
"Ściśle prawą rysą","Wielka Wronia Baszta","Wielka Wronia Baszta",22,VI.1,pionowa,asekuracja własna
"Ściśle rysą","Pomorzańskie Skałki","Balkony",10,VI.1+,pionowa,asekuracja własna
"Ściśle Tajne","Rejon Ostatniej","Złomowiskowa",15,VI.2+,mieszana,ubezpieczona
"Scooby Doo","Góra Kołoczek","Brzuszki Buddy",12,V-,mieszana,ubezpieczona
"Scorch","Brama Twardowskiego","Brama Twardowskiego",10,VI.1,pionowa,asekuracja własna
"Seans z powidłami","Skała Nad Źródłem","Skała Nad Źródłem",14,VI.2+,mieszana,ubezpieczona
"Second Life (1. wyciąg)","Kula","Kula",15,IV+,pionowa,ubezpieczona
"Second Life (2. wyciąg)","Kula","Kula",10,IV,pionowa,ubezpieczona
"Sedes","Góra Zborów","Mysia",15,IV,mieszana,asekuracja własna
"Sedymentacja muflonów","Góra Birów","Filar Birowa",20,VI.2,pionowa,ubezpieczona
"Sędzia Zgred","Biblioteka","Koń",16,VI.4,przewieszona,ubezpieczona
"Sekret mnicha","Grupa Łabajowej","Mniszkowa i Lipna Ściana",14,V,pionowa,ubezpieczona
"Seksmisja","Dzikie Turnie","Dzika (Dzikie Turnie)",14,VI.2+,mieszana,ubezpieczona
"Seksualny wolontariat","Ruskowa","Ruskowa",16,VI.1,pionowa,ubezpieczona
"Sekwencja","Grupa Zaklętego Muru","Mur Skwirczyńskiego",16,VI+,pionowa,ubezpieczona
"Sen Na Jawie","Turnia Motocyklistów","Turnia Motocyklistów",16,III+,połoga,ubezpieczona
"Sen Sołtysa","Rejon Studniska","Mały Mur",12,VI.2,mieszana,ubezpieczona
"Sen Szamana","Popielarka","Popielarka",15,VI.3,przewieszona,ubezpieczona
"Sen Słońca","Skały Na Wzgórzu","Skały Na Wzgórzu",7,VI,pionowa,ubezpieczona
"Senna Sanka","Wąwóz Półrzeczki","Kanapa",12,VI.2+,pionowa,ubezpieczona
"Senne majaki","Wzgórze 502","Polna Skałka i Palec",8,VI.1+,pionowa,ubezpieczona
"Senne przepowiednie","Grupa Wielkiej Turni","Wielka Turnia",20,VI.3+,mieszana,ubezpieczona
"Senny kominek","Wąwóz Półrzeczki","Kanapa",14,IV+,pionowa,asekuracja własna
"Seppuku","Łyse Skały","Łyse Zęby",9,VI.4+,mieszana,ubezpieczona
"Ser","Rejon Białego Psa","Biały Pies",12,V,pionowa,ubezpieczona
"Serce zKamienia","Witkowe Skały","Ptasia Turnia",14,VI.2,mieszana,ubezpieczona
"Serduszko","Góra Zamkowa","Grań Za Kapeluszem",1,VI.1,mieszana,ubezpieczona
"Serek","Góra Zamkowa","Kapelusz",12,VI.2,pionowa,ubezpieczona
"Serek Wprost","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",17,VI.2,pionowa,mieszana
"Sereno E!","Czarcie Wrota","Hades",15,VI.4+,połoga,ubezpieczona
"Sernik wiedeński","Góra Zamkowa","Ratusz",18,VI.4,mieszana,ubezpieczona
"Seryjny samobójca","Biśnik","Biśnik",16,VI.4,mieszana,ubezpieczona
"Setny ubaw","Dzikie Turnie","Dzika (Dzikie Turnie)",16,VI.2+,pionowa,asekuracja własna
"Sex Nakładaniec","Góra Biakło","Biakło",12,V,pionowa,ubezpieczona
"Sexploracja","Góra Lipówki","Urwista Turnia",16,VI.2,pionowa,ubezpieczona
"Sezon Na Piankę","Zielona Góra","Kowadło",10,V+,połoga,ubezpieczona
"Sfera","Słoneczne Skały","Soczewka",10,VI.1+,pionowa,ubezpieczona
"Sfinksowa Rysa","Góra Biakło","Sfinks",18,VI,pionowa,asekuracja własna
"Shemhamforash","Rybna Skała","Rybna Skała",12,VI+,pionowa,ubezpieczona
"Shignella","Rejon Turni Lechfora","Wielka Baszta",8,V,pionowa,ubezpieczona
